shipment_id,order_id,dispatch_center_id,carrier_id,dispatch_date,shipped_date,promised_delivery_date,actual_delivery_date,delivery_status,delivery_days,delay_days
1528,1528,1,1,2024-09-03,2024-09-03,2024-09-05,2024-09-08,Delayed,5,3
1529,1529,8,4,2024-09-07,2024-09-07,2024-09-08,2024-09-08,On-Time,1,0
1530,1530,4,3,2024-09-05,2024-09-05,2024-09-08,2024-09-08,On-Time,3,0
1531,1531,6,1,2024-07-10,2024-07-10,2024-07-13,2024-07-22,Delayed,12,9
1532,1532,2,5,2024-07-22,2024-07-22,2024-07-27,2024-07-27,On-Time,5,0
1533,1533,5,4,2024-08-29,2024-08-29,2024-08-30,2024-08-30,On-Time,1,0
1534,1534,4,3,2024-10-01,2024-10-01,2024-10-04,2024-10-10,Delayed,9,6
1535,1535,8,3,2024-08-07,2024-08-07,2024-08-10,2024-08-10,On-Time,3,0
1536,1536,1,5,2024-09-02,2024-09-02,2024-09-06,2024-09-10,Delayed,8,4
1537,1537,6,3,2024-07-08,2024-07-08,2024-07-11,2024-07-10,On-Time,2,0
1538,1538,2,4,2024-09-06,2024-09-06,2024-09-07,2024-09-11,Delayed,5,4
1539,1539,3,2,2024-08-07,2024-08-07,2024-08-09,2024-08-08,On-Time,1,0
1540,1540,2,4,2024-07-04,2024-07-04,2024-07-05,2024-07-05,On-Time,1,0
1541,1541,6,2,2024-07-04,2024-07-04,2024-07-06,,Cancelled,0,0
1542,1542,8,5,2024-07-25,2024-07-25,2024-07-30,2024-07-30,On-Time,5,0
1543,1543,7,5,2024-10-01,2024-10-01,2024-10-05,2024-10-05,On-Time,4,0
1544,1544,1,2,2024-09-24,2024-09-24,2024-09-26,2024-09-29,Delayed,5,3
1545,1545,7,3,2024-09-14,2024-09-14,2024-09-18,2024-09-21,Delayed,7,3
1546,1546,5,4,2024-08-31,2024-08-31,2024-09-01,2024-09-01,On-Time,1,0
1547,1547,1,2,2024-09-14,2024-09-14,2024-09-16,2024-09-16,On-Time,2,0
1548,1548,6,4,2024-08-24,2024-08-24,2024-08-25,2024-09-03,Delayed,10,9
1549,1549,7,2,2024-07-11,2024-07-11,2024-07-13,2024-07-13,On-Time,2,0
1550,1550,3,1,2024-07-18,2024-07-18,2024-07-21,2024-07-28,Delayed,10,7
1551,1551,3,1,2024-08-11,2024-08-11,2024-08-13,2024-08-13,On-Time,2,0
1552,1552,6,4,2024-09-07,2024-09-07,2024-09-09,2024-09-23,Delayed,16,14
1553,1553,1,4,2024-07-30,2024-07-30,2024-08-01,2024-08-01,On-Time,2,0
1554,1554,3,3,2024-07-18,2024-07-18,2024-07-21,2024-08-01,Delayed,14,11
1555,1555,3,2,2024-07-16,2024-07-16,2024-07-17,2024-07-22,Delayed,6,5
1556,1556,6,1,2024-09-27,2024-09-27,2024-09-29,2024-10-09,Delayed,12,10
1557,1557,1,4,2024-09-08,2024-09-08,2024-09-09,2024-09-09,On-Time,1,0
1558,1558,8,4,2024-08-07,2024-08-07,2024-08-08,2024-08-08,On-Time,1,0
1559,1559,8,4,2024-08-27,2024-08-27,2024-08-29,2024-08-29,On-Time,2,0
1560,1560,2,3,2024-08-03,2024-08-03,2024-08-07,2024-08-07,On-Time,4,0
1561,1561,8,1,2024-09-26,2024-09-26,2024-09-29,2024-09-29,On-Time,3,0
1562,1562,8,4,2024-09-01,2024-09-01,2024-09-03,2024-09-08,Delayed,7,5
1563,1563,2,4,2024-08-19,2024-08-19,2024-08-21,2024-08-21,On-Time,2,0
1564,1564,5,3,2024-08-06,2024-08-06,2024-08-10,2024-08-16,Delayed,10,6
1565,1565,7,4,2024-09-09,2024-09-09,2024-09-10,2024-09-10,On-Time,1,0
1566,1566,6,1,2024-08-03,2024-08-03,2024-08-05,2024-08-09,Delayed,6,4
1567,1567,1,5,2024-07-08,2024-07-08,2024-07-13,2024-07-13,On-Time,5,0
1568,1568,5,2,2024-08-04,2024-08-04,2024-08-06,2024-08-06,On-Time,2,0
1569,1569,6,2,2024-09-24,2024-09-24,2024-09-25,2024-10-06,Delayed,12,11
1570,1570,4,2,2024-09-07,2024-09-07,2024-09-09,2024-09-15,Delayed,8,6
1571,1571,3,2,2024-07-18,2024-07-18,2024-07-20,,Cancelled,0,0
1572,1572,2,4,2024-08-14,2024-08-14,2024-08-15,2024-08-16,Delayed,2,1
1573,1573,4,1,2024-08-29,2024-08-29,2024-09-01,2024-09-04,Delayed,6,3
1574,1574,3,4,2024-09-24,2024-09-24,2024-09-26,2024-10-09,Delayed,15,13
1575,1575,7,2,2024-08-28,2024-08-28,2024-08-30,2024-08-30,On-Time,2,0
1576,1576,3,1,2024-08-05,2024-08-05,2024-08-08,2024-08-08,On-Time,3,0
1577,1577,1,1,2024-07-21,2024-07-21,2024-07-24,2024-07-24,On-Time,3,0
1578,1578,8,3,2024-07-04,2024-07-04,2024-07-08,,Cancelled,0,0
1579,1579,2,4,2024-09-16,2024-09-16,2024-09-18,2024-09-18,On-Time,2,0
1580,1580,2,1,2024-09-21,2024-09-21,2024-09-23,2024-09-24,Delayed,3,1
1581,1581,2,1,2024-09-07,2024-09-07,2024-09-09,2024-09-09,On-Time,2,0
1582,1582,4,3,2024-08-17,2024-08-17,2024-08-20,2024-08-20,On-Time,3,0
1583,1583,7,2,2024-09-09,2024-09-09,2024-09-10,2024-09-10,On-Time,1,0
1584,1584,4,3,2024-08-18,2024-08-18,2024-08-21,2024-08-21,On-Time,3,0
1585,1585,1,1,2024-08-14,2024-08-14,2024-08-16,2024-08-16,On-Time,2,0
1586,1586,2,2,2024-07-06,2024-07-06,2024-07-07,2024-07-11,Delayed,5,4
1587,1587,2,5,2024-09-16,2024-09-16,2024-09-21,2024-09-21,On-Time,5,0
1588,1588,1,3,2024-09-20,2024-09-20,2024-09-24,2024-09-29,Delayed,9,5
1589,1589,6,3,2024-09-02,2024-09-02,2024-09-05,2024-09-13,Delayed,11,8
1590,1590,6,4,2024-08-31,2024-08-31,2024-09-01,2024-09-10,Delayed,10,9
1591,1591,3,2,2024-07-23,2024-07-23,2024-07-25,2024-08-08,Delayed,16,14
1592,1592,5,1,2024-08-08,2024-08-08,2024-08-10,2024-08-10,On-Time,2,0
1593,1593,5,1,2024-08-17,2024-08-17,2024-08-19,2024-08-19,On-Time,2,0
1594,1594,7,1,2024-09-30,2024-09-30,2024-10-02,2024-10-02,On-Time,2,0
1595,1595,5,1,2024-10-02,2024-10-02,2024-10-04,2024-10-04,On-Time,2,0
1596,1596,6,1,2024-09-27,2024-09-27,2024-09-30,,Cancelled,0,0
1597,1597,6,3,2024-09-10,2024-09-10,2024-09-14,2024-09-21,Delayed,11,7
1598,1598,7,5,2024-08-02,2024-08-02,2024-08-07,2024-08-07,On-Time,5,0
1599,1599,7,4,2024-07-30,2024-07-30,2024-07-31,2024-07-31,On-Time,1,0
1600,1600,7,4,2024-07-04,2024-07-04,2024-07-05,2024-07-05,On-Time,1,0
1601,1601,6,5,2024-08-11,2024-08-11,2024-08-15,2024-08-26,Delayed,15,11
1602,1602,6,5,2024-08-28,2024-08-28,2024-09-01,2024-09-09,Delayed,12,8
1603,1603,8,4,2024-09-13,2024-09-13,2024-09-14,2024-09-14,On-Time,1,0
1604,1604,1,4,2024-09-21,2024-09-21,2024-09-22,2024-09-22,On-Time,1,0
1605,1605,2,2,2024-09-25,2024-09-25,2024-09-26,2024-09-26,On-Time,1,0
1606,1606,6,4,2024-08-31,2024-08-31,2024-09-01,2024-09-13,Delayed,13,12
1607,1607,6,4,2024-08-05,2024-08-05,2024-08-06,2024-08-20,Delayed,15,14
1608,1608,2,2,2024-09-05,2024-09-05,2024-09-06,2024-09-06,On-Time,1,0
1609,1609,1,4,2024-09-18,2024-09-18,2024-09-19,2024-09-22,Delayed,4,3
1610,1610,1,2,2024-07-21,2024-07-21,2024-07-23,2024-07-24,Delayed,3,1
1611,1611,3,2,2024-08-15,2024-08-15,2024-08-17,2024-08-29,Delayed,14,12
1612,1612,6,4,2024-07-25,2024-07-25,2024-07-27,2024-08-07,Delayed,13,11
1613,1613,1,4,2024-07-28,2024-07-28,2024-07-30,2024-08-01,Delayed,4,2
1614,1614,8,3,2024-08-05,2024-08-05,2024-08-09,2024-08-09,On-Time,4,0
1615,1615,1,1,2024-07-26,2024-07-26,2024-07-28,2024-07-28,On-Time,2,0
1616,1616,8,5,2024-08-18,2024-08-18,2024-08-22,2024-08-22,On-Time,4,0
1617,1617,1,4,2024-08-08,2024-08-08,2024-08-09,2024-08-10,Delayed,2,1
1618,1618,5,3,2024-07-08,2024-07-08,2024-07-11,2024-07-11,On-Time,3,0
1619,1619,6,1,2024-07-08,2024-07-08,2024-07-11,2024-07-20,Delayed,12,9
1620,1620,3,1,2024-08-25,2024-08-25,2024-08-28,2024-08-27,On-Time,2,0
1621,1621,7,3,2024-08-18,2024-08-18,2024-08-21,2024-08-21,On-Time,3,0
1622,1622,5,5,2024-08-13,2024-08-13,2024-08-18,2024-08-21,Delayed,8,3
1623,1623,2,3,2024-09-20,2024-09-20,2024-09-24,2024-09-24,On-Time,4,0
1624,1624,1,3,2024-09-09,2024-09-09,2024-09-13,2024-09-17,Delayed,8,4
1625,1625,4,5,2024-10-01,2024-10-01,2024-10-05,2024-10-08,Delayed,7,3
1626,1626,1,3,2024-07-14,2024-07-14,2024-07-18,2024-07-18,On-Time,4,0
1627,1627,8,3,2024-08-31,2024-08-31,2024-09-04,2024-09-04,On-Time,4,0
1628,1628,8,3,2024-08-01,2024-08-01,2024-08-05,,Cancelled,0,0
1629,1629,3,5,2024-09-11,2024-09-11,2024-09-15,2024-09-19,Delayed,8,4
1630,1630,7,4,2024-07-22,2024-07-22,2024-07-23,2024-07-26,Delayed,4,3
1631,1631,8,1,2024-08-25,2024-08-25,2024-08-28,2024-08-28,On-Time,3,0
1632,1632,7,5,2024-09-17,2024-09-17,2024-09-22,2024-09-22,On-Time,5,0
1633,1633,2,3,2024-07-09,2024-07-09,2024-07-12,2024-07-12,On-Time,3,0
1634,1634,4,1,2024-08-07,2024-08-07,2024-08-09,2024-08-09,On-Time,2,0
1635,1635,3,5,2024-09-02,2024-09-02,2024-09-07,2024-09-16,Delayed,14,9
1636,1636,1,1,2024-08-22,2024-08-22,2024-08-25,2024-08-25,On-Time,3,0
1637,1637,5,1,2024-08-06,2024-08-06,2024-08-08,2024-08-08,On-Time,2,0
1638,1638,1,5,2024-09-04,2024-09-04,2024-09-08,2024-09-10,Delayed,6,2
1639,1639,6,4,2024-08-15,2024-08-15,2024-08-17,2024-08-28,Delayed,13,11
1640,1640,1,2,2024-08-24,2024-08-24,2024-08-26,2024-08-31,Delayed,7,5
1641,1641,5,1,2024-09-07,2024-09-07,2024-09-10,2024-09-10,On-Time,3,0
1642,1642,4,4,2024-07-17,2024-07-17,2024-07-19,2024-07-19,On-Time,2,0
1643,1643,2,2,2024-07-13,2024-07-13,2024-07-14,2024-07-14,On-Time,1,0
1644,1644,4,4,2024-08-12,2024-08-12,2024-08-13,2024-08-15,Delayed,3,2
1645,1645,1,1,2024-07-28,2024-07-28,2024-07-31,2024-07-31,On-Time,3,0
1646,1646,1,3,2024-07-07,2024-07-07,2024-07-10,2024-07-15,Delayed,8,5
1647,1647,1,1,2024-09-09,2024-09-09,2024-09-11,2024-09-11,On-Time,2,0
1648,1648,6,3,2024-07-09,2024-07-09,2024-07-13,2024-07-26,Delayed,17,13
1649,1649,2,2,2024-07-02,2024-07-02,2024-07-04,2024-07-04,On-Time,2,0
1650,1650,1,1,2024-07-28,2024-07-28,2024-07-31,2024-07-31,On-Time,3,0
1651,1651,1,3,2024-08-08,2024-08-08,2024-08-11,2024-08-11,On-Time,3,0
1652,1652,3,5,2024-08-15,2024-08-15,2024-08-19,2024-08-24,Delayed,9,5
1653,1653,6,4,2024-08-06,2024-08-06,2024-08-08,2024-08-12,Delayed,6,4
1654,1654,6,1,2024-07-08,2024-07-08,2024-07-11,2024-07-17,Delayed,9,6
1655,1655,2,5,2024-07-11,2024-07-11,2024-07-15,2024-07-17,Delayed,6,2
1656,1656,1,5,2024-07-03,2024-07-03,2024-07-08,2024-07-08,On-Time,5,0
1657,1657,4,2,2024-07-23,2024-07-23,2024-07-25,2024-07-25,On-Time,2,0
1658,1658,5,1,2024-09-13,2024-09-13,2024-09-16,2024-09-16,On-Time,3,0
1659,1659,2,2,2024-07-26,2024-07-26,2024-07-28,2024-07-31,Delayed,5,3
1660,1660,8,3,2024-09-23,2024-09-23,2024-09-26,2024-09-26,On-Time,3,0
1661,1661,6,3,2024-07-17,2024-07-17,2024-07-21,2024-07-20,On-Time,3,0
1662,1662,7,5,2024-09-23,2024-09-23,2024-09-28,2024-09-28,On-Time,5,0
1663,1663,3,2,2024-07-18,2024-07-18,2024-07-20,2024-07-26,Delayed,8,6
1664,1664,5,5,2024-08-28,2024-08-28,2024-09-01,2024-09-01,On-Time,4,0
1665,1665,6,3,2024-08-09,2024-08-09,2024-08-13,2024-08-13,On-Time,4,0
1666,1666,6,2,2024-09-30,2024-09-30,2024-10-01,2024-10-01,On-Time,1,0
1667,1667,4,4,2024-07-11,2024-07-11,2024-07-12,2024-07-12,On-Time,1,0
1668,1668,2,4,2024-09-29,2024-09-29,2024-10-01,2024-10-01,On-Time,2,0
1669,1669,1,1,2024-09-07,2024-09-07,2024-09-09,2024-09-09,On-Time,2,0
1670,1670,3,3,2024-08-26,2024-08-26,2024-08-29,2024-09-07,Delayed,12,9
1671,1671,1,5,2024-09-24,2024-09-24,2024-09-28,2024-10-01,Delayed,7,3
1672,1672,4,5,2024-07-19,2024-07-19,2024-07-23,2024-07-23,On-Time,4,0
1673,1673,3,3,2024-08-18,2024-08-18,2024-08-22,2024-08-27,Delayed,9,5
1674,1674,6,3,2024-07-17,2024-07-17,2024-07-20,2024-07-27,Delayed,10,7
1675,1675,2,2,2024-09-17,2024-09-17,2024-09-19,2024-09-23,Delayed,6,4
1676,1676,4,2,2024-07-07,2024-07-07,2024-07-09,2024-07-09,On-Time,2,0
1677,1677,2,4,2024-09-27,2024-09-27,2024-09-28,2024-09-28,On-Time,1,0
1678,1678,1,5,2024-07-12,2024-07-12,2024-07-16,2024-07-18,Delayed,6,2
1679,1679,3,5,2024-08-13,2024-08-13,2024-08-18,2024-08-28,Delayed,15,10
1680,1680,2,2,2024-07-08,2024-07-08,2024-07-09,2024-07-09,On-Time,1,0
1681,1681,6,1,2024-08-31,2024-08-31,2024-09-03,2024-09-07,Delayed,7,4
1682,1682,4,1,2024-07-29,2024-07-29,2024-08-01,2024-08-01,On-Time,3,0
1683,1683,1,2,2024-07-16,2024-07-16,2024-07-18,2024-07-18,On-Time,2,0
1684,1684,7,5,2024-07-19,2024-07-19,2024-07-23,2024-07-23,On-Time,4,0
1685,1685,3,5,2024-07-30,2024-07-30,2024-08-03,2024-08-09,Delayed,10,6
1686,1686,3,4,2024-07-30,2024-07-30,2024-08-01,2024-08-13,Delayed,14,12
1687,1687,6,4,2024-08-11,2024-08-11,2024-08-12,2024-08-25,Delayed,14,13
1688,1688,3,2,2024-08-01,2024-08-01,2024-08-03,2024-08-17,Delayed,16,14
1689,1689,3,3,2024-07-31,2024-07-31,2024-08-04,2024-08-18,Delayed,18,14
1690,1690,7,3,2024-08-16,2024-08-16,2024-08-20,2024-08-20,On-Time,4,0
1691,1691,3,1,2024-09-07,2024-09-07,2024-09-10,2024-09-16,Delayed,9,6
1692,1692,6,4,2024-09-19,2024-09-19,2024-09-21,2024-09-30,Delayed,11,9
1693,1693,1,3,2024-07-15,2024-07-15,2024-07-18,2024-07-22,Delayed,7,4
1694,1694,4,5,2024-09-04,2024-09-04,2024-09-08,2024-09-08,On-Time,4,0
1695,1695,4,4,2024-08-12,2024-08-12,2024-08-14,2024-08-18,Delayed,6,4
1696,1696,7,2,2024-09-16,2024-09-16,2024-09-18,2024-09-18,On-Time,2,0
1697,1697,1,1,2024-07-22,2024-07-22,2024-07-25,2024-07-25,On-Time,3,0
1698,1698,3,4,2024-07-13,2024-07-13,2024-07-14,2024-07-25,Delayed,12,11
1699,1699,6,4,2024-08-02,2024-08-02,2024-08-03,2024-08-12,Delayed,10,9
1700,1700,4,2,2024-07-28,2024-07-28,2024-07-30,2024-07-30,On-Time,2,0
1701,1701,6,3,2024-07-28,2024-07-28,2024-08-01,,Cancelled,0,0
1702,1702,7,2,2024-08-28,2024-08-28,2024-08-29,2024-08-29,On-Time,1,0
1703,1703,7,3,2024-07-15,2024-07-15,2024-07-19,2024-07-19,On-Time,4,0
1704,1704,8,1,2024-08-11,2024-08-11,2024-08-14,2024-08-19,Delayed,8,5
1705,1705,3,3,2024-07-26,2024-07-26,2024-07-30,2024-08-03,Delayed,8,4
1706,1706,5,3,2024-10-02,2024-10-02,2024-10-05,2024-10-05,On-Time,3,0
1707,1707,7,5,2024-10-01,2024-10-01,2024-10-05,2024-10-10,Delayed,9,5
1708,1708,8,2,2024-07-09,2024-07-09,2024-07-10,2024-07-10,On-Time,1,0
1709,1709,7,1,2024-07-31,2024-07-31,2024-08-03,2024-08-04,Delayed,4,1
1710,1710,4,2,2024-08-18,2024-08-18,2024-08-19,2024-08-19,On-Time,1,0
1711,1711,2,2,2024-08-18,2024-08-18,2024-08-19,2024-08-21,Delayed,3,2
1712,1712,8,2,2024-09-05,2024-09-05,2024-09-07,2024-09-07,On-Time,2,0
1713,1713,6,5,2024-09-13,2024-09-13,2024-09-17,2024-09-17,On-Time,4,0
1714,1714,4,5,2024-09-30,2024-09-30,2024-10-05,2024-10-07,Delayed,7,2
1715,1715,6,4,2024-07-29,2024-07-29,2024-07-31,2024-08-08,Delayed,10,8
1716,1716,1,5,2024-08-20,2024-08-20,2024-08-25,2024-08-25,On-Time,5,0
1717,1717,6,3,2024-10-01,2024-10-01,2024-10-04,2024-10-16,Delayed,15,12
1718,1718,8,2,2024-09-02,2024-09-02,2024-09-04,2024-09-04,On-Time,2,0
1719,1719,8,1,2024-10-01,2024-10-01,2024-10-04,2024-10-08,Delayed,7,4
1720,1720,6,5,2024-07-24,2024-07-24,2024-07-28,2024-07-27,On-Time,3,0
1721,1721,6,2,2024-08-31,2024-08-31,2024-09-02,2024-09-15,Delayed,15,13
1722,1722,2,3,2024-07-31,2024-07-31,2024-08-04,2024-08-04,On-Time,4,0
1723,1723,5,5,2024-09-27,2024-09-27,2024-10-02,2024-10-02,On-Time,5,0
1724,1724,7,3,2024-07-21,2024-07-21,2024-07-25,2024-07-31,Delayed,10,6
1725,1725,7,1,2024-08-02,2024-08-02,2024-08-04,2024-08-04,On-Time,2,0
1726,1726,2,5,2024-07-04,2024-07-04,2024-07-08,2024-07-08,On-Time,4,0
1727,1727,1,4,2024-07-18,2024-07-18,2024-07-19,2024-07-19,On-Time,1,0
1728,1728,7,5,2024-08-15,2024-08-15,2024-08-19,2024-08-21,Delayed,6,2
1729,1729,2,3,2024-08-28,2024-08-28,2024-09-01,2024-09-01,On-Time,4,0
1730,1730,2,5,2024-08-23,2024-08-23,2024-08-27,2024-09-02,Delayed,10,6
1731,1731,1,5,2024-08-28,2024-08-28,2024-09-01,2024-09-01,On-Time,4,0
1732,1732,1,5,2024-08-30,2024-08-30,2024-09-03,2024-09-07,Delayed,8,4
1733,1733,5,3,2024-08-06,2024-08-06,2024-08-10,2024-08-10,On-Time,4,0
1734,1734,1,4,2024-08-08,2024-08-08,2024-08-10,2024-08-10,On-Time,2,0
1735,1735,6,2,2024-08-31,2024-08-31,2024-09-02,2024-09-09,Delayed,9,7
1736,1736,7,2,2024-08-14,2024-08-14,2024-08-16,2024-08-16,On-Time,2,0
1737,1737,6,5,2024-09-14,2024-09-14,2024-09-19,2024-10-02,Delayed,18,13
1738,1738,1,2,2024-07-06,2024-07-06,2024-07-07,2024-07-07,On-Time,1,0
1739,1739,1,1,2024-08-27,2024-08-27,2024-08-30,2024-08-30,On-Time,3,0
1740,1740,1,4,2024-08-03,2024-08-03,2024-08-04,2024-08-04,On-Time,1,0
1741,1741,5,1,2024-09-25,2024-09-25,2024-09-27,2024-09-27,On-Time,2,0
1742,1742,8,3,2024-08-03,2024-08-03,2024-08-07,2024-08-11,Delayed,8,4
1743,1743,6,5,2024-07-15,2024-07-15,2024-07-20,2024-07-26,Delayed,11,6
1744,1744,8,5,2024-09-13,2024-09-13,2024-09-18,2024-09-24,Delayed,11,6
1745,1745,1,4,2024-09-25,2024-09-25,2024-09-26,2024-10-02,Delayed,7,6
1746,1746,1,4,2024-08-21,2024-08-21,2024-08-22,2024-08-22,On-Time,1,0
1747,1747,6,4,2024-08-22,2024-08-22,2024-08-24,2024-08-30,Delayed,8,6
1748,1748,4,4,2024-08-15,2024-08-15,2024-08-16,2024-08-21,Delayed,6,5
1749,1749,3,5,2024-07-21,2024-07-21,2024-07-25,2024-08-04,Delayed,14,10
1750,1750,1,2,2024-09-27,2024-09-27,2024-09-28,2024-09-28,On-Time,1,0
1751,1751,2,5,2024-07-22,2024-07-22,2024-07-27,2024-07-28,Delayed,6,1
1752,1752,1,3,2024-09-25,2024-09-25,2024-09-29,2024-09-29,On-Time,4,0
1753,1753,2,4,2024-07-26,2024-07-26,2024-07-28,2024-07-28,On-Time,2,0
1754,1754,1,5,2024-08-16,2024-08-16,2024-08-20,2024-08-20,On-Time,4,0
1755,1755,5,5,2024-08-30,2024-08-30,2024-09-04,2024-09-04,On-Time,5,0
1756,1756,2,4,2024-09-18,2024-09-18,2024-09-19,2024-09-24,Delayed,6,5
1757,1757,4,1,2024-07-26,2024-07-26,2024-07-29,2024-07-29,On-Time,3,0
1758,1758,1,2,2024-07-09,2024-07-09,2024-07-11,2024-07-11,On-Time,2,0
1759,1759,1,2,2024-08-18,2024-08-18,2024-08-19,2024-08-19,On-Time,1,0
1760,1760,8,1,2024-07-06,2024-07-06,2024-07-09,2024-07-09,On-Time,3,0
1761,1761,7,5,2024-09-27,2024-09-27,2024-10-01,2024-10-04,Delayed,7,3
1762,1762,5,5,2024-09-07,2024-09-07,2024-09-12,2024-09-12,On-Time,5,0
1763,1763,6,1,2024-09-22,2024-09-22,2024-09-24,2024-09-24,On-Time,2,0
1764,1764,1,2,2024-07-04,2024-07-04,2024-07-05,2024-07-05,On-Time,1,0
1765,1765,3,3,2024-08-04,2024-08-04,2024-08-07,2024-08-12,Delayed,8,5
1766,1766,1,5,2024-08-24,2024-08-24,2024-08-28,2024-09-03,Delayed,10,6
1767,1767,2,2,2024-07-10,2024-07-10,2024-07-12,2024-07-12,On-Time,2,0
1768,1768,2,2,2024-08-29,2024-08-29,2024-08-30,2024-08-30,On-Time,1,0
1769,1769,5,3,2024-08-15,2024-08-15,2024-08-19,2024-08-25,Delayed,10,6
1770,1770,8,5,2024-07-25,2024-07-25,2024-07-30,2024-08-05,Delayed,11,6
1771,1771,6,5,2024-07-29,2024-07-29,2024-08-03,2024-08-09,Delayed,11,6
1772,1772,8,5,2024-09-20,2024-09-20,2024-09-25,2024-09-25,On-Time,5,0
1773,1773,3,1,2024-09-25,2024-09-25,2024-09-28,2024-10-02,Delayed,7,4
1774,1774,1,4,2024-08-15,2024-08-15,2024-08-16,2024-08-16,On-Time,1,0
1775,1775,5,2,2024-09-24,2024-09-24,2024-09-26,2024-09-26,On-Time,2,0
1776,1776,5,3,2024-09-07,2024-09-07,2024-09-11,2024-09-11,On-Time,4,0
1777,1777,6,5,2024-09-06,2024-09-06,2024-09-10,2024-09-09,On-Time,3,0
1778,1778,3,1,2024-09-30,2024-09-30,2024-10-03,2024-10-09,Delayed,9,6
1779,1779,3,4,2024-08-15,2024-08-15,2024-08-16,2024-08-24,Delayed,9,8
1780,1780,4,2,2024-08-26,2024-08-26,2024-08-27,2024-09-01,Delayed,6,5
1781,1781,4,2,2024-08-18,2024-08-18,2024-08-19,2024-08-25,Delayed,7,6
1782,1782,2,5,2024-09-12,2024-09-12,2024-09-16,2024-09-16,On-Time,4,0
1783,1783,1,3,2024-08-30,2024-08-30,2024-09-02,2024-09-02,On-Time,3,0
1784,1784,1,5,2024-07-30,2024-07-30,2024-08-04,2024-08-04,On-Time,5,0
1785,1785,5,2,2024-09-14,2024-09-14,2024-09-16,2024-09-16,On-Time,2,0
1786,1786,1,3,2024-10-02,2024-10-02,2024-10-05,2024-10-11,Delayed,9,6
1787,1787,6,1,2024-08-24,2024-08-24,2024-08-27,2024-08-26,On-Time,2,0
1788,1788,7,5,2024-09-30,2024-09-30,2024-10-04,2024-10-04,On-Time,4,0
1789,1789,3,5,2024-09-19,2024-09-19,2024-09-24,2024-10-01,Delayed,12,7
1790,1790,4,2,2024-08-22,2024-08-22,2024-08-23,2024-08-23,On-Time,1,0
1791,1791,1,4,2024-09-10,2024-09-10,2024-09-12,2024-09-15,Delayed,5,3
1792,1792,4,1,2024-09-15,2024-09-15,2024-09-17,2024-09-17,On-Time,2,0
1793,1793,6,5,2024-07-07,2024-07-07,2024-07-12,2024-07-12,On-Time,5,0
1794,1794,2,1,2024-09-02,2024-09-02,2024-09-05,2024-09-05,On-Time,3,0
1795,1795,6,1,2024-07-25,2024-07-25,2024-07-27,2024-07-26,On-Time,1,0
1796,1796,5,1,2024-07-17,2024-07-17,2024-07-19,2024-07-24,Delayed,7,5
1797,1797,1,4,2024-08-07,2024-08-07,2024-08-09,2024-08-14,Delayed,7,5
1798,1798,5,1,2024-09-09,2024-09-09,2024-09-12,2024-09-13,Delayed,4,1
1799,1799,1,4,2024-08-16,2024-08-16,2024-08-17,2024-08-17,On-Time,1,0
1800,1800,8,2,2024-08-22,2024-08-22,2024-08-24,2024-08-25,Delayed,3,1
1801,1801,8,1,2024-08-27,2024-08-27,2024-08-29,2024-08-29,On-Time,2,0
1802,1802,1,1,2024-08-08,2024-08-08,2024-08-10,2024-08-13,Delayed,5,3
1803,1803,1,5,2024-07-23,2024-07-23,2024-07-27,2024-07-27,On-Time,4,0
1804,1804,2,3,2024-09-23,2024-09-23,2024-09-27,2024-09-27,On-Time,4,0
1805,1805,3,1,2024-08-27,2024-08-27,2024-08-30,2024-09-08,Delayed,12,9
1806,1806,4,1,2024-07-10,2024-07-10,2024-07-13,2024-07-13,On-Time,3,0
1807,1807,4,1,2024-07-11,2024-07-11,2024-07-13,,Cancelled,0,0
1808,1808,6,2,2024-08-16,2024-08-16,2024-08-18,2024-08-26,Delayed,10,8
1809,1809,2,5,2024-08-10,2024-08-10,2024-08-15,2024-08-15,On-Time,5,0
1810,1810,7,4,2024-08-07,2024-08-07,2024-08-08,2024-08-08,On-Time,1,0
1811,1811,1,4,2024-08-23,2024-08-23,2024-08-24,2024-08-24,On-Time,1,0
1812,1812,2,3,2024-08-31,2024-08-31,2024-09-03,2024-09-03,On-Time,3,0
1813,1813,1,5,2024-08-13,2024-08-13,2024-08-17,2024-08-17,On-Time,4,0
1814,1814,1,1,2024-09-03,2024-09-03,2024-09-06,2024-09-06,On-Time,3,0
1815,1815,8,3,2024-09-25,2024-09-25,2024-09-29,2024-09-29,On-Time,4,0
1816,1816,6,4,2024-09-27,2024-09-27,2024-09-28,2024-10-04,Delayed,7,6
1817,1817,5,4,2024-08-02,2024-08-02,2024-08-03,2024-08-06,Delayed,4,3
1818,1818,4,4,2024-07-13,2024-07-13,2024-07-15,,Cancelled,0,0
1819,1819,6,3,2024-09-08,2024-09-08,2024-09-11,2024-09-16,Delayed,8,5
1820,1820,1,4,2024-07-21,2024-07-21,2024-07-22,2024-07-23,Delayed,2,1
1821,1821,1,4,2024-08-19,2024-08-19,2024-08-21,2024-08-21,On-Time,2,0
1822,1822,2,5,2024-09-05,2024-09-05,2024-09-09,2024-09-09,On-Time,4,0
1823,1823,4,3,2024-07-10,2024-07-10,2024-07-13,2024-07-13,On-Time,3,0
1824,1824,7,3,2024-09-11,2024-09-11,2024-09-15,2024-09-15,On-Time,4,0
